Data export from TecQuipment CE2000

Data series 1

    Time       T1       T2 setpoint  shutter       T1 
   384.00    3.040    2.925    1.000    0.000    3.040
   384.10    3.040    2.925    1.000    0.000    3.040
   384.20    3.040    2.925    1.000    0.000    3.040
   384.30    3.040    2.925    1.000    0.000    3.040
   384.40    3.040    2.925    1.000    0.000    3.040
   384.50    3.040    2.925    1.000    0.000    3.040
   384.60    3.040    2.925    1.000    0.000    3.040
   384.70    3.040    2.925    1.000    0.000    3.040
   384.80    3.040    2.925    1.000    0.000    3.040
   384.90    3.040    2.925    1.000    0.000    3.040
   385.00    3.040    2.925    1.000    0.000    3.040
   385.10    3.040    2.925    1.000    0.000    3.040
   385.20    3.040    2.925    1.000    0.000    3.040
   385.30    3.040    2.925    1.000    0.000    3.040
   385.40    3.040    2.925    1.000    0.000    3.040
   385.50    3.040    2.925    1.000    0.000    3.040
   385.60    3.040    2.925    1.000    0.000    3.040
   385.70    3.040    2.925    1.000    0.000    3.040
   385.80    3.040    2.925    1.000    0.000    3.040
   385.90    3.040    2.925    1.000    0.000    3.040
   386.00    3.040    2.925    1.000    0.000    3.040
   386.10    3.040    2.925    1.000    0.000    3.040
   386.20    3.040    2.925    1.000    0.000    3.040
   386.30    3.040    2.925    1.000    0.000    3.040
   386.40    3.040    2.925    1.000    0.000    3.040
   386.50    3.040    2.925    1.000    0.000    3.040
   386.60    3.040    2.925    1.000    0.000    3.040
   386.70    3.040    2.925    1.000    0.000    3.040
   386.80    3.040    2.925    1.000    0.000    3.040
   386.90    3.040    2.925    1.000    0.000    3.040
   387.00    3.040    2.925    1.000    0.000    3.040
   387.10    3.040    2.925    1.000    0.000    3.040
   387.20    3.040    2.925    1.000    0.000    3.040
   387.30    3.040    2.925    1.000    0.000    3.040
   387.40    3.040    2.925    1.000    0.000    3.040
   387.50    3.040    2.925    1.000    0.000    3.040
   387.60    3.040    2.925    1.000    0.000    3.040
   387.70    3.040    2.925    1.000    0.000    3.040
   387.80    3.040    2.925    1.000    0.000    3.040
   387.90    3.040    2.925    1.000    0.000    3.040
   388.00    3.040    2.925    1.000    0.000    3.040
   388.10    3.040    2.925    1.000    0.000    3.040
   388.20    3.040    2.925    1.000    0.000    3.040
   388.30    3.040    2.925    1.000    0.000    3.040
   388.40    3.040    2.925    1.000    0.000    3.040
   388.50    3.040    2.925    1.000    0.000    3.040
   388.60    3.040    2.925    1.000    0.000    3.040
   388.70    3.040    2.925    1.000    0.000    3.040
   388.80    3.040    2.925    1.000    0.000    3.040
   388.90    3.040    2.925    1.000    0.000    3.040
   389.00    3.045    2.925    1.000    0.000    3.045
   389.10    3.040    2.925    1.000    0.000    3.040
   389.20    3.040    2.925    1.000    0.000    3.040
   389.30    3.040    2.925    1.000    0.000    3.040
   389.40    3.040    2.925    1.000    0.000    3.040
   389.50    3.040    2.925    1.000    0.000    3.040
   389.60    3.040    2.925    1.000    0.000    3.040
   389.70    3.040    2.925    1.000    0.000    3.040
   389.80    3.040    2.925    1.000    0.000    3.040
   389.90    3.040    2.925    1.000    0.000    3.040
   390.00    3.040    2.925    1.000    0.000    3.040
   390.10    3.040    2.925    1.000    0.000    3.040
   390.20    3.040    2.925    1.000    0.000    3.040
   390.30    3.040    2.925    1.000    0.000    3.040
   390.40    3.040    2.925    1.000    0.000    3.040
   390.50    3.040    2.925    1.000    0.000    3.040
   390.60    3.040    2.925    1.000    0.000    3.040
   390.70    3.040    2.925    1.000    0.000    3.040
   390.80    3.040    2.925    1.000    0.000    3.040
   390.90    3.040    2.925    1.000    0.000    3.040
   391.00    3.040    2.925    1.000    0.000    3.040
   391.10    3.040    2.925    1.000    0.000    3.040
   391.20    3.040    2.925    1.000    0.000    3.040
   391.30    3.040    2.925    1.000    0.000    3.040
   391.40    3.040    2.925    1.000    0.000    3.040
   391.50    3.040    2.925    1.000    0.000    3.040
   391.60    3.040    2.925    1.000    0.000    3.040
   391.70    3.040    2.925    1.000    0.000    3.040
   391.80    3.045    2.925    1.000    0.000    3.045
   391.90    3.045    2.925    1.000    0.000    3.045
   392.00    3.040    2.925    1.000    0.000    3.040
   392.10    3.045    2.925    1.000    0.000    3.045
   392.20    3.040    2.925    1.000    0.000    3.040
   392.30    3.040    2.925    1.000    0.000    3.040
   392.40    3.040    2.925    1.000    0.000    3.040
   392.50    3.040    2.925    1.000    0.000    3.040
   392.60    3.040    2.925    1.000    0.000    3.040
   392.70    3.040    2.925    1.000    0.000    3.040
   392.80    3.040    2.925    1.000    0.000    3.040
   392.90    3.045    2.925    1.000    0.000    3.045
   393.00    3.045    2.925    1.000    0.000    3.045
   393.10    3.045    2.925    1.000    0.000    3.045
   393.20    3.040    2.925    1.000    0.000    3.040
   393.30    3.045    2.925    1.000    0.000    3.045
   393.40    3.045    2.925    1.000    0.000    3.045
   393.50    3.045    2.925    1.000    0.000    3.045
   393.60    3.045    2.925    1.000    0.000    3.045
   393.70    3.045    2.925    1.000    0.000    3.045
   393.80    3.045    2.925    1.000    0.000    3.045
   393.90    3.045    2.925    1.000    0.000    3.045
   394.00    3.045    2.925    1.000    0.000    3.045
   394.10    3.045    2.925    1.000    0.000    3.045
   394.20    3.045    2.925    1.000    0.000    3.045
   394.30    3.045    2.925    1.000    0.000    3.045
   394.40    3.045    2.925    1.000    0.000    3.045
   394.50    3.045    2.925    1.000    0.000    3.045
   394.60    3.045    2.925    1.000    0.000    3.045
   394.70    3.045    2.925    1.000    0.000    3.045
   394.80    3.045    2.925    1.000    0.000    3.045
   394.90    3.045    2.925    1.000    0.000    3.045
   395.00    3.045    2.925    1.000    0.000    3.045
   395.10    3.045    2.925    1.000    0.000    3.045
   395.20    3.045    2.930    1.000    0.000    3.045
   395.30    3.045    2.925    1.000    0.000    3.045
   395.40    3.045    2.925    1.000    0.000    3.045
   395.50    3.045    2.925    1.000    0.000    3.045
   395.60    3.045    2.930    1.000    0.000    3.045
   395.70    3.045    2.930    1.000    0.000    3.045
   395.80    3.045    2.930    1.000    0.000    3.045
   395.90    3.045    2.930    1.000    0.000    3.045
   396.00    3.045    2.930    1.000    0.000    3.045
   396.10    3.045    2.930    1.000    0.000    3.045
   396.20    3.045    2.930    1.000    0.000    3.045
   396.30    3.045    2.930    1.000    0.000    3.045
   396.40    3.045    2.930    1.000    0.000    3.045
   396.50    3.045    2.930    1.000    0.000    3.045
   396.60    3.045    2.930    1.000    0.000    3.045
   396.70    3.045    2.930    1.000    0.000    3.045
   396.80    3.045    2.930    1.000    0.000    3.045
   396.90    3.045    2.930    1.000    0.000    3.045
   397.00    3.045    2.930    1.000    0.000    3.045
   397.10    3.045    2.930    1.000    0.000    3.045
   397.20    3.045    2.930    1.000    0.000    3.045
   397.30    3.045    2.930    1.000    0.000    3.045
   397.40    3.045    2.930    1.000    0.000    3.045
   397.50    3.045    2.930    1.000    0.000    3.045
   397.60    3.045    2.930    1.000    0.000    3.045
   397.70    3.045    2.930    1.000    0.000    3.045
   397.80    3.045    2.930    1.000    0.000    3.045
   397.90    3.045    2.930    1.000    0.000    3.045
   398.00    3.045    2.930    1.000    0.000    3.045
   398.10    3.045    2.930    1.000    0.000    3.045
   398.20    3.045    2.930    1.000    0.000    3.045
   398.30    3.045    2.930    1.000    0.000    3.045
   398.40    3.045    2.930    1.000    0.000    3.045
   398.50    3.045    2.930    1.000    0.000    3.045
   398.60    3.045    2.930    1.000    0.000    3.045
   398.70    3.045    2.930    1.000    0.000    3.045
   398.80    3.045    2.930    1.000    0.000    3.045
   398.90    3.045    2.930    1.000    0.000    3.045
   399.00    3.045    2.930    1.000    0.000    3.045
   399.10    3.045    2.930    1.000    0.000    3.045
   399.20    3.045    2.930    1.000    0.000    3.045
   399.30    3.045    2.930    1.000    0.000    3.045
   399.40    3.045    2.930    1.000    0.000    3.045
   399.50    3.045    2.930    1.000    0.000    3.045
   399.60    3.045    2.930    1.000    0.000    3.045
   399.70    3.045    2.930    1.000    0.000    3.045
   399.80    3.045    2.930    1.000    0.000    3.045
   399.90    3.045    2.930    1.000    0.000    3.045
   400.00    3.045    2.930    1.000    0.000    3.045
   400.10    3.045    2.930    1.000    0.000    3.045
   400.20    3.045    2.930    1.000    0.000    3.045
   400.30    3.045    2.930    1.000    0.000    3.045
   400.40    3.045    2.930    1.000    0.000    3.045
   400.50    3.045    2.930    1.000    0.000    3.045
   400.60    3.045    2.930    1.000    0.000    3.045
   400.70    3.045    2.930    1.000    0.000    3.045
   400.80    3.045    2.930    1.000    0.000    3.045
   400.90    3.045    2.930    1.000    0.000    3.045
   401.00    3.045    2.930    1.000    0.000    3.045
   401.10    3.045    2.930    1.000    0.000    3.045
   401.20    3.045    2.930    1.000    0.000    3.045
   401.30    3.045    2.930    1.000    0.000    3.045
   401.40    3.045    2.930    1.000    0.000    3.045
   401.50    3.045    2.930    1.000    0.000    3.045
   401.60    3.045    2.930    1.000    0.000    3.045
   401.70    3.045    2.930    1.000    0.000    3.045
   401.80    3.045    2.930    1.000    0.000    3.045
   401.90    3.045    2.930    1.000    0.000    3.045
   402.00    3.045    2.930    1.000    0.000    3.045
   402.10    3.045    2.930    1.000    0.000    3.045
   402.20    3.045    2.930    1.000    0.000    3.045
   402.30    3.045    2.930    1.000    0.000    3.045
   402.40    3.045    2.930    1.000    0.000    3.045
   402.50    3.045    2.930    1.000    0.000    3.045
   402.60    3.045    2.930    1.000    0.000    3.045
   402.70    3.045    2.930    1.000    0.000    3.045
   402.80    3.045    2.930    1.000    0.000    3.045
   402.90    3.045    2.930    1.000    0.000    3.045
   403.00    3.045    2.930    1.000    0.000    3.045
   403.10    3.045    2.930    1.000    0.000    3.045
   403.20    3.045    2.930    1.000    0.000    3.045
   403.30    3.045    2.930    1.000    0.000    3.045
   403.40    3.045    2.930    1.000    0.000    3.045
   403.50    3.045    2.930    1.000    0.000    3.045
   403.60    3.045    2.930    1.000    0.000    3.045
   403.70    3.045    2.930    1.000    0.000    3.045
   403.80    3.045    2.930    1.000    0.000    3.045
   403.90    3.045    2.930    1.000    0.000    3.045
   404.00    3.045    2.930    1.000    0.000    3.045
   404.10    3.045    2.930    1.000    0.000    3.045
   404.20    3.045    2.930    1.000    0.000    3.045
   404.30    3.045    2.930    1.000    0.000    3.045
   404.40    3.045    2.930    1.000    0.000    3.045
   404.50    3.045    2.930    1.000    0.000    3.045
   404.60    3.045    2.930    1.000    0.000    3.045
   404.70    3.045    2.930    1.000    0.000    3.045
   404.80    3.045    2.930    1.000    0.000    3.045
   404.90    3.045    2.930    1.000    0.000    3.045
   405.00    3.045    2.930    1.000    0.000    3.045
   405.10    3.045    2.930    1.000    0.000    3.045
   405.20    3.045    2.930    1.000    0.000    3.045
   405.30    3.045    2.930    1.000    0.000    3.045
   405.40    3.045    2.930    1.000    0.000    3.045
   405.50    3.045    2.930    1.000    0.000    3.045
   405.60    3.045    2.930    1.000    0.000    3.045
   405.70    3.045    2.930    1.000    0.000    3.045
   405.80    3.045    2.930    1.000    0.000    3.045
   405.90    3.045    2.930    1.000    0.000    3.045
   406.00    3.045    2.930    1.000    0.000    3.045
   406.10    3.045    2.930    1.000    0.000    3.045
   406.20    3.045    2.930    1.000    0.000    3.045
   406.30    3.045    2.930    1.000    0.000    3.045
   406.40    3.045    2.930    1.000    0.000    3.045
   406.50    3.045    2.930    1.000    0.000    3.045
   406.60    3.045    2.930    1.000    0.000    3.045
   406.70    3.045    2.930    1.000    0.000    3.045
   406.80    3.045    2.930    1.000    0.000    3.045
   406.90    3.045    2.930    1.000    0.000    3.045
   407.00    3.045    2.930    1.000    0.000    3.045
   407.10    3.045    2.930    1.000    0.000    3.045
   407.20    3.045    2.930    1.000    0.000    3.045
   407.30    3.045    2.930    1.000    0.000    3.045
   407.40    3.045    2.930    1.000    0.000    3.045
   407.50    3.045    2.930    1.000    0.000    3.045
   407.60    3.045    2.930    1.000    0.000    3.045
   407.70    3.045    2.930    1.000    0.000    3.045
   407.80    3.045    2.930    1.000    0.000    3.045
   407.90    3.045    2.930    1.000    0.000    3.045
   408.00    3.045    2.930    1.000    0.000    3.045
   408.10    3.045    2.930    1.000    0.000    3.045
   408.20    3.045    2.930    1.000    0.000    3.045
   408.30    3.045    2.930    1.000    0.000    3.045
   408.40    3.045    2.930    1.000    0.000    3.045
   408.50    3.045    2.930    1.000    0.000    3.045
   408.60    3.045    2.930    1.000    0.000    3.045
   408.70    3.045    2.930    1.000    0.000    3.045
   408.80    3.045    2.930    1.000    0.000    3.045
   408.90    3.045    2.930    1.000    0.000    3.045
   409.00    3.045    2.930    1.000    0.000    3.045
   409.10    3.045    2.930    1.000    0.000    3.045
   409.20    3.045    2.930    1.000    0.000    3.045
   409.30    3.045    2.930    1.000    0.000    3.045
   409.40    3.045    2.930    1.000    0.000    3.045
   409.50    3.045    2.930    1.000    0.000    3.045
   409.60    3.045    2.930    1.000    0.000    3.045
   409.70    3.045    2.930    1.000    0.000    3.045
   409.80    3.045    2.930    1.000    0.000    3.045
   409.90    3.045    2.930    1.000    0.000    3.045
   410.00    3.045    2.930    1.000    0.000    3.045
   410.10    3.045    2.930    1.000    0.000    3.045
   410.20    3.045    2.930    1.000    0.000    3.045
   410.30    3.045    2.930    1.000    0.000    3.045
   410.40    3.045    2.930    1.000    0.000    3.045
   410.50    3.045    2.930    1.000    0.000    3.045
   410.60    3.045    2.930    1.000    0.000    3.045
   410.70    3.045    2.930    1.000    0.000    3.045
   410.80    3.045    2.930    1.000    0.000    3.045
   410.90    3.045    2.930    1.000    0.000    3.045
   411.00    3.045    2.930    1.000    0.000    3.045
   411.10    3.045    2.930    1.000    0.000    3.045
   411.20    3.045    2.930    1.000    0.000    3.045
   411.30    3.045    2.930    1.000    0.000    3.045
   411.40    3.045    2.930    1.000    0.000    3.045
   411.50    3.045    2.930    1.000    0.000    3.045
   411.60    3.045    2.930    1.000    0.000    3.045
   411.70    3.045    2.930    1.000    0.000    3.045
   411.80    3.045    2.930    1.000    0.000    3.045
   411.90    3.045    2.935    1.000    0.000    3.045
   412.00    3.045    2.930    1.000    0.000    3.045
   412.10    3.045    2.930    1.000    0.000    3.045
   412.20    3.045    2.930    1.000    0.000    3.045
   412.30    3.045    2.930    1.000    0.000    3.045
   412.40    3.045    2.930    1.000    0.000    3.045
   412.50    3.045    2.930    1.000    0.000    3.045
   412.60    3.045    2.930    1.000    0.000    3.045
   412.70    3.045    2.930    1.000    0.000    3.045
   412.80    3.045    2.930    1.000    0.000    3.045
   412.90    3.045    2.930    1.000    0.000    3.045
   413.00    3.045    2.935    1.000    0.000    3.045
   413.10    3.045    2.930    1.000    0.000    3.045
   413.20    3.045    2.930    1.000    0.000    3.045
   413.30    3.045    2.930    1.000    0.000    3.045
   413.40    3.045    2.935    1.000    0.000    3.045
   413.50    3.045    2.930    1.000    0.000    3.045
   413.60    3.045    2.930    1.000    0.000    3.045
   413.70    3.045    2.930    1.000    0.000    3.045
   413.80    3.045    2.930    1.000    0.000    3.045
   413.90    3.045    2.935    1.000    0.000    3.045
   414.00    3.045    2.930    1.000    0.000    3.045
   414.10    3.045    2.930    1.000    0.000    3.045
   414.20    3.045    2.930    1.000    0.000    3.045
   414.30    3.045    2.930    1.000    0.000    3.045
   414.40    3.045    2.930    1.000    0.000    3.045
   414.50    3.045    2.930    1.000    0.000    3.045
   414.60    3.045    2.930    1.000    0.000    3.045
   414.70    3.045    2.930    1.000    0.000    3.045
   414.80    3.045    2.930    1.000    0.000    3.045
   414.90    3.045    2.930    1.000    0.000    3.045
   415.00    3.045    2.935    1.000    0.000    3.045
   415.10    3.045    2.930    1.000    0.000    3.045
   415.20    3.045    2.930    1.000    0.000    3.045
   415.30    3.045    2.930    1.000    0.000    3.045
   415.40    3.045    2.935    1.000    0.000    3.045
   415.50    3.045    2.930    1.000    0.000    3.045
   415.60    3.045    2.930    1.000    0.000    3.045
   415.70    3.045    2.930    1.000    0.000    3.045
   415.80    3.045    2.930    1.000    0.000    3.045
   415.90    3.045    2.930    1.000    0.000    3.045
   416.00    3.045    2.930    1.000    0.000    3.045
   416.10    3.045    2.930    1.000    0.000    3.045
   416.20    3.045    2.935    1.000    0.000    3.045
   416.30    3.045    2.930    1.000    0.000    3.045
   416.40    3.045    2.930    1.000    0.000    3.045
   416.50    3.045    2.930    1.000    0.000    3.045
   416.60    3.045    2.935    1.000    0.000    3.045
   416.70    3.045    2.930    1.000    0.000    3.045
   416.80    3.045    2.930    1.000    0.000    3.045
   416.90    3.045    2.935    1.000    0.000    3.045
   417.00    3.045    2.935    1.000    0.000    3.045
   417.10    3.045    2.935    1.000    0.000    3.045
   417.20    3.045    2.935    1.000    0.000    3.045
   417.30    3.045    2.935    1.000    0.000    3.045
   417.40    3.045    2.935    1.000    0.000    3.045
   417.50    3.045    2.935    1.000    0.000    3.045
   417.60    3.045    2.935    1.000    0.000    3.045
   417.70    3.045    2.935    1.000    0.000    3.045
   417.80    3.045    2.935    1.000    0.000    3.045
   417.90    3.045    2.935    1.000    0.000    3.045
   418.00    3.045    2.935    1.000    0.000    3.045
   418.10    3.045    2.935    1.000    0.000    3.045
   418.20    3.045    2.935    1.000    0.000    3.045
   418.30    3.045    2.935    1.000    0.000    3.045
   418.40    3.045    2.935    1.000    0.000    3.045
   418.50    3.045    2.935    1.000    0.000    3.045
   418.60    3.045    2.935    1.000    0.000    3.045
   418.70    3.045    2.935    1.000    0.000    3.045
   418.80    3.045    2.935    1.000    0.000    3.045
   418.90    3.045    2.935    1.000    0.000    3.045
   419.00    3.045    2.935    1.000    0.000    3.045
   419.10    3.045    2.935    1.000    0.000    3.045
   419.20    3.045    2.935    1.000    0.000    3.045
   419.30    3.045    2.935    1.000    0.000    3.045
   419.40    3.045    2.935    1.000    0.000    3.045
   419.50    3.045    2.935    1.000    0.000    3.045
   419.60    3.045    2.935    1.000    0.000    3.045
   419.70    3.045    2.935    1.000    0.000    3.045
   419.80    3.045    2.935    1.000    0.000    3.045
   419.90    3.045    2.935    1.000    0.000    3.045
   420.00    3.045    2.935    1.000    0.000    3.045
   420.10    3.045    2.935    1.000    0.000    3.045
   420.20    3.045    2.930    1.000    0.000    3.045
   420.30    3.045    2.935    1.000    0.000    3.045
   420.40    3.045    2.935    1.000    0.000    3.045
   420.50    3.045    2.935    1.000    0.000    3.045
   420.60    3.045    2.935    1.000    0.000    3.045
   420.70    3.045    2.935    1.000    0.000    3.045
   420.80    3.045    2.935    1.000    0.000    3.045
   420.90    3.045    2.935    1.000    0.000    3.045
   421.00    3.045    2.935    1.000    0.000    3.045
   421.10    3.045    2.935    1.000    0.000    3.045
   421.20    3.045    2.935    1.000    0.000    3.045
   421.30    3.045    2.935    1.000    0.000    3.045
   421.40    3.045    2.935    1.000    0.000    3.045
   421.50    3.045    2.935    1.000    0.000    3.045
   421.60    3.045    2.935    1.000    0.000    3.045
   421.70    3.045    2.935    1.000    0.000    3.045
   421.80    3.045    2.935    1.000    0.000    3.045
   421.90    3.045    2.935    1.000    0.000    3.045
   422.00    3.045    2.935    1.000    0.000    3.045
   422.10    3.045    2.935    1.000    0.000    3.045
   422.20    3.045    2.935    1.000    0.000    3.045
   422.30    3.045    2.935    1.000    0.000    3.045
   422.40    3.045    2.935    1.000    0.000    3.045
   422.50    3.045    2.935    1.000    0.000    3.045
   422.60    3.045    2.935    1.000    0.000    3.045
   422.70    3.045    2.935    1.000    0.000    3.045
   422.80    3.045    2.935    1.000    0.000    3.045
   422.90    3.045    2.935    1.000    0.000    3.045
   423.00    3.045    2.935    1.000    0.000    3.045
   423.10    3.045    2.935    1.000    0.000    3.045
   423.20    3.045    2.935    1.000    0.000    3.045
   423.30    3.045    2.935    1.000    0.000    3.045
   423.40    3.045    2.935    1.000    0.000    3.045
   423.50    3.045    2.935    1.000    0.000    3.045
   423.60    3.045    2.935    1.000    0.000    3.045
   423.70    3.045    2.935    1.000    0.000    3.045
   423.80    3.045    2.935    1.000    0.000    3.045
   423.90    3.045    2.935    1.000    0.000    3.045
   424.00    3.045    2.935    1.000    0.000    3.045
   424.10    3.045    2.935    1.000    0.000    3.045
   424.20    3.045    2.935    1.000    0.000    3.045
   424.30    3.045    2.935    1.000    0.000    3.045
   424.40    3.045    2.935    1.000    0.000    3.045
   424.50    3.045    2.935    1.000    0.000    3.045
   424.60    3.045    2.935    1.000    0.000    3.045
   424.70    3.045    2.935    1.000    0.000    3.045
   424.80    3.045    2.935    1.000    0.000    3.045
   424.90    3.045    2.935    1.000    0.000    3.045
   425.00    3.045    2.935    1.000    0.000    3.045
   425.10    3.045    2.935    1.000    0.000    3.045
   425.20    3.045    2.935    1.000    0.000    3.045
   425.30    3.045    2.935    1.000    0.000    3.045
   425.40    3.045    2.935    1.000    0.000    3.045
   425.50    3.045    2.935    1.000    0.000    3.045
   425.60    3.045    2.935    1.000    0.000    3.045
   425.70    3.045    2.935    1.000    0.000    3.045
   425.80    3.045    2.935    1.000    0.000    3.045
   425.90    3.045    2.935    1.000    0.000    3.045
   426.00    3.045    2.935    1.000    0.000    3.045
   426.10    3.045    2.935    1.000    0.000    3.045
   426.20    3.045    2.935    1.000    0.000    3.045
   426.30    3.045    2.935    1.000    0.000    3.045
   426.40    3.045    2.935    1.000    0.000    3.045
   426.50    3.045    2.935    1.000    0.000    3.045
   426.60    3.045    2.935    1.000    0.000    3.045
   426.70    3.045    2.935    1.000    0.000    3.045
   426.80    3.045    2.935    1.000    0.000    3.045
   426.90    3.045    2.935    1.000    0.000    3.045
   427.00    3.045    2.935    1.000    0.000    3.045
   427.10    3.045    2.935    1.000    0.000    3.045
   427.20    3.045    2.935    1.000    0.000    3.045
   427.30    3.045    2.935    1.000    0.000    3.045
   427.40    3.045    2.935    1.000    0.000    3.045
   427.50    3.045    2.935    1.000    0.000    3.045
   427.60    3.045    2.935    1.000    0.000    3.045
   427.70    3.045    2.935    1.000    0.000    3.045
   427.80    3.045    2.935    1.000    0.000    3.045
   427.90    3.045    2.935    1.000    0.000    3.045
   428.00    3.045    2.935    1.000    0.000    3.045
   428.10    3.045    2.935    1.000    0.000    3.045
   428.20    3.045    2.935    1.000    0.000    3.045
   428.30    3.045    2.935    1.000    0.000    3.045
   428.40    3.045    2.935    1.000    0.000    3.045
   428.50    3.045    2.935    1.000    0.000    3.045
   428.60    3.045    2.935    1.000    0.000    3.045
   428.70    3.045    2.935    1.000    0.000    3.045
   428.80    3.045    2.935    1.000    0.000    3.045
   428.90    3.045    2.935    1.000    0.000    3.045
   429.00    3.045    2.935    1.000    0.000    3.045
   429.10    3.045    2.935    1.000    0.000    3.045
   429.20    3.045    2.935    1.000    0.000    3.045
   429.30    3.045    2.935    1.000    0.000    3.045
   429.40    3.045    2.935    1.000    0.000    3.045
   429.50    3.045    2.935    1.000    0.000    3.045
   429.60    3.045    2.935    1.000    0.000    3.045
   429.70    3.045    2.935    1.000    0.000    3.045
   429.80    3.045    2.935    1.000    0.000    3.045
   429.90    3.045    2.935    1.000    0.000    3.045
   430.00    3.040    2.935    1.000    0.000    3.040
   430.10    3.045    2.935    1.000    0.000    3.045
   430.20    3.045    2.935    1.000    0.000    3.045
   430.30    3.045    2.935    1.000    0.000    3.045
   430.40    3.040    2.935    1.000    0.000    3.040
   430.50    3.045    2.935    1.000    0.000    3.045
   430.60    3.045    2.935    1.000    0.000    3.045
   430.70    3.045    2.935    1.000    0.000    3.045
   430.80    3.045    2.935    1.000    0.000    3.045
   430.90    3.045    2.935    1.000    0.000    3.045
   431.00    3.045    2.935    1.000    0.000    3.045
   431.10    3.045    2.935    1.000    0.000    3.045
   431.20    3.045    2.935    1.000    0.000    3.045
   431.30    3.045    2.935    1.000    0.000    3.045
   431.40    3.045    2.935    1.000    0.000    3.045
   431.50    3.045    2.935    1.000    0.000    3.045
   431.60    3.045    2.935    1.000    0.000    3.045
   431.70    3.045    2.935    1.000    0.000    3.045
   431.80    3.045    2.935    1.000    0.000    3.045
   431.90    3.045    2.935    1.000    0.000    3.045
   432.00    3.045    2.935    1.000    0.000    3.045
   432.10    3.045    2.935    1.000    0.000    3.045
   432.20    3.045    2.935    1.000    0.000    3.045
   432.30    3.045    2.935    1.000    0.000    3.045
   432.40    3.040    2.935    1.000    0.000    3.040
   432.50    3.045    2.935    1.000    0.000    3.045
   432.60    3.045    2.935    1.000    0.000    3.045
   432.70    3.045    2.935    1.000    0.000    3.045
   432.80    3.045    2.935    1.000    0.000    3.045
   432.90    3.045    2.935    1.000    0.000    3.045
   433.00    3.045    2.935    1.000    0.000    3.045
   433.10    3.045    2.935    1.000    0.000    3.045
   433.20    3.040    2.935    1.000    0.000    3.040
   433.30    3.045    2.935    1.000    0.000    3.045
   433.40    3.045    2.935    1.000    0.000    3.045
   433.50    3.045    2.935    1.000    0.000    3.045
   433.60    3.045    2.935    1.000    0.000    3.045
   433.70    3.045    2.935    1.000    0.000    3.045
   433.80    3.045    2.935    1.000    0.000    3.045
   433.90    3.045    2.935    1.000    0.000    3.045
   434.00    3.045    2.935    1.000    0.000    3.045
   434.10    3.045    2.935    1.000    0.000    3.045
   434.20    3.040    2.935    1.000    0.000    3.040
   434.30    3.045    2.935    1.000    0.000    3.045
   434.40    3.045    2.935    1.000    0.000    3.045
   434.50    3.045    2.935    1.000    0.000    3.045
   434.60    3.045    2.935    1.000    0.000    3.045
   434.70    3.045    2.935    1.000    0.000    3.045
   434.80    3.045    2.935    1.000    0.000    3.045
   434.90    3.045    2.935    1.000    0.000    3.045
   435.00    3.045    2.935    1.000    0.000    3.045
   435.10    3.045    2.935    1.000    0.000    3.045
   435.20    3.040    2.935    1.000    0.000    3.040
   435.30    3.045    2.935    1.000    0.000    3.045
   435.40    3.040    2.935    1.000    0.000    3.040
   435.50    3.045    2.935    1.000    0.000    3.045
   435.60    3.045    2.935    1.000    0.000    3.045
   435.70    3.045    2.935    1.000    0.000    3.045
   435.80    3.045    2.935    1.000    0.000    3.045
   435.90    3.040    2.935    1.000    0.000    3.040
   436.00    3.045    2.935    1.000    0.000    3.045
   436.10    3.045    2.935    1.000    0.000    3.045
   436.20    3.040    2.935    1.000    0.000    3.040
   436.30    3.045    2.935    1.000    0.000    3.045
   436.40    3.040    2.935    1.000    0.000    3.040
   436.50    3.040    2.935    1.000    0.000    3.040
   436.60    3.040    2.935    1.000    0.000    3.040
   436.70    3.040    2.935    1.000    0.000    3.040
   436.80    3.045    2.935    1.000    0.000    3.045
   436.90    3.045    2.935    1.000    0.000    3.045
   437.00    3.040    2.935    1.000    0.000    3.040
   437.10    3.040    2.935    1.000    0.000    3.040
   437.20    3.045    2.935    1.000    0.000    3.045
   437.30    3.045    2.935    1.000    0.000    3.045
   437.40    3.040    2.935    1.000    0.000    3.040
   437.50    3.040    2.935    1.000    0.000    3.040
   437.60    3.040    2.935    1.000    0.000    3.040
   437.70    3.040    2.935    1.000    0.000    3.040
   437.80    3.040    2.935    1.000    0.000    3.040
   437.90    3.040    2.935    1.000    0.000    3.040
   438.00    3.040    2.935    1.000    0.000    3.040
   438.10    3.045    2.935    1.000    0.000    3.045
   438.20    3.040    2.935    1.000    0.000    3.040
   438.30    3.040    2.935    1.000    0.000    3.040
   438.40    3.040    2.935    1.000    0.000    3.040
   438.50    3.040    2.935    1.000    0.000    3.040
   438.60    3.040    2.935    1.000    0.000    3.040
   438.70    3.040    2.935    1.000    0.000    3.040
   438.80    3.040    2.935    1.000    0.000    3.040
   438.90    3.040    2.935    1.000    0.000    3.040
   439.00    3.040    2.935    1.000    0.000    3.040
   439.10    3.040    2.935    1.000    0.000    3.040
   439.20    3.040    2.935    1.000    0.000    3.040
   439.30    3.040    2.935    1.000    0.000    3.040
   439.40    3.040    2.935    1.000    0.000    3.040
   439.50    3.040    2.935    1.000    0.000    3.040
   439.60    3.040    2.935    1.000    0.000    3.040
   439.70    3.040    2.935    1.000    0.000    3.040
